0.071428571
0
0
0.0625
0
0
-0.066666667
-0.08
0
0
0.142857143
0
0.066666667
-0.08
0
0.153846154
-0.05
0.25
0.028571429
0.040816327
0.125
0.066666667
0.043478261
0.75
0
0
0
0.166666667
0.028571429
0.16
0
-0.125
-0.032258065
0.026315789
0
0.035714286
0
0.12
0.038461538
0
0.111111111
0.125
0.1875
0.137931034
0
0.095238095
0
0.058823529
0.047619048
0.055555556
-0.018518519
0.111111111
0.090909091
-0.043478261
0
0
-0.035714286
-0.1
0
0.057692308
0.181818182
-0.066666667
0.05
0.090909091
0.666666667
0.153846154
0
0
0
0
0
0
0
0.015873016
0.045454545
0
0.064516129
0
0.133333333
0.035714286
-0.058823529
0.0625
0
0
-0.064516129
-0.038461538
0.04
0
0.133333333
0.1
0.03125
0
0.142857143
0
0
0
0
0.006802721
0.047619048
0
0.115384615
0
0.135135135
0
-0.125
0.090909091
0.08
0.029411765
0
0.02173913
0.047619048
0.139534884
0.055555556
0.285714286
0.1
0.024390244
0
0.2
-0.111111111
-0.041666667
0
0.037037037
0.060606061
0.052631579
0.041666667
0
0
